,path,approach,replication_group,source,target,dataset,backbone,adaption_mode,test/target/score/dataloader_idx_1,test/source/score/dataloader_idx_0,test/source/rmse/dataloader_idx_0,test/target/rmse/dataloader_idx_1,validation,epoch_time
110,rul-adapt/benchmark/krf744f1,AdaRulApproach,8e2e499f-55c8-4fb5-a822-57eb1332fc05,1,3,femto,cnn,transductive,0.004328076262027025,0.17453932762145996,0.34892648458480835,0.530057430267334,0.2571112811565399,1.0516390204429626
111,rul-adapt/benchmark/kzgdg7vd,AdaRulApproach,f33f69dc-b403-4bb3-889c-98fd85fa22b0,1,2,femto,cnn,transductive,0.23565320670604703,0.2117077559232712,0.3859336972236634,0.4363299906253814,0.4405032098293304,1.1579415798187256
112,rul-adapt/benchmark/d4p83zmu,AdaRulApproach,8e2e499f-55c8-4fb5-a822-57eb1332fc05,1,3,femto,cnn,transductive,0.012539627030491827,0.2203869670629501,0.4058990478515625,0.49109241366386414,0.28551140427589417,0.9196172952651978
113,rul-adapt/benchmark/v65w9oa7,AdaRulApproach,f33f69dc-b403-4bb3-889c-98fd85fa22b0,1,2,femto,cnn,transductive,0.2244246006011963,0.20359155535697937,0.4002752304077149,0.4573601186275482,0.46217820048332214,0.9703940153121948
114,rul-adapt/benchmark/6r48xgel,AdaRulApproach,f33f69dc-b403-4bb3-889c-98fd85fa22b0,1,2,femto,cnn,transductive,0.22817225754261017,0.20378197729587555,0.39799585938453674,0.4507916271686554,0.4549534320831299,1.0954493284225464
115,rul-adapt/benchmark/gb6ik9i7,AdaRulApproach,8e2e499f-55c8-4fb5-a822-57eb1332fc05,1,3,femto,cnn,transductive,0.0001785773492883891,0.17842458188533783,0.3250974714756012,0.5184613466262817,0.26463717222213745,1.3066970825195312
116,rul-adapt/benchmark/mdw1c5mf,AdaRulApproach,f33f69dc-b403-4bb3-889c-98fd85fa22b0,1,2,femto,cnn,transductive,0.23141750693321228,0.1941831409931183,0.40254488587379456,0.4491231143474579,0.4666291475296021,1.0114319920539856
117,rul-adapt/benchmark/jjkneun6,AdaRulApproach,8e2e499f-55c8-4fb5-a822-57eb1332fc05,1,3,femto,cnn,transductive,0.01746508851647377,0.1977376937866211,0.40497711300849915,0.4843224585056305,0.30971166491508484,1.0186564326286316
118,rul-adapt/benchmark/hdobby3e,AdaRulApproach,f33f69dc-b403-4bb3-889c-98fd85fa22b0,1,2,femto,cnn,transductive,0.1871894896030426,0.20393532514572144,0.33264705538749695,0.3505682349205017,0.3513481616973877,1.447681188583374
119,rul-adapt/benchmark/k354p6nn,AdaRulApproach,8e2e499f-55c8-4fb5-a822-57eb1332fc05,1,3,femto,cnn,transductive,1.606467048986815e-05,0.14010858535766602,0.3643236756324768,0.5605328679084778,0.25851017236709595,1.4380318522453308
120,rul-adapt/benchmark/mcwa9aqb,AdaRulApproach,ee815db0-9591-4613-8416-82d114dd0c37,3,4,cmapss,cnn,complete,1826868.375,55944.4140625,42.79722595214844,48.93373107910156,46.71673202514648,2.6117460462782116
121,rul-adapt/benchmark/bj31chzt,AdaRulApproach,ee815db0-9591-4613-8416-82d114dd0c37,3,4,cmapss,cnn,complete,28834116.0,2325.35302734375,26.92390251159668,55.04726028442383,54.41007614135742,2.4070934057235718
122,rul-adapt/benchmark/vb92go70,AdaRulApproach,ee815db0-9591-4613-8416-82d114dd0c37,3,4,cmapss,cnn,complete,131301.171875,2392.0087890625,27.16758918762207,45.43391418457031,42.96670913696289,2.7092562119166055
123,rul-adapt/benchmark/vgsa7syk,AdaRulApproach,ee815db0-9591-4613-8416-82d114dd0c37,3,4,cmapss,cnn,complete,9286123.0,1176.896728515625,24.3485164642334,51.27677536010742,47.88507461547851,2.658229351043701
124,rul-adapt/benchmark/4mwbbzh9,AdaRulApproach,5c1baa28-ea17-4326-baba-8d04ba19075d,2,3,cmapss,cnn,complete,10973.169921875,6406273.5,57.876861572265625,33.42680358886719,28.835426330566406,4.497039900885688
125,rul-adapt/benchmark/y6qaqlk7,AdaRulApproach,eb7e009b-36c1-45da-b97e-146727433d40,2,1,cmapss,cnn,complete,1692.60546875,134661.734375,41.839332580566406,20.35524559020996,22.254365921020508,4.336688879997499
126,rul-adapt/benchmark/zj6bn4gj,AdaRulApproach,ee815db0-9591-4613-8416-82d114dd0c37,3,4,cmapss,cnn,complete,191866.265625,228057.53125,48.37759017944336,45.603660583496094,40.802547454833984,3.155465168612344
127,rul-adapt/benchmark/r521vjgj,AdaRulApproach,abed31f7-0b97-4e5e-99c2-9adefc62b2da,1,2,cmapss,cnn,complete,755554.5625,3391.99267578125,27.015438079833984,50.5538215637207,51.47658920288086,2.7355785846710203
128,rul-adapt/benchmark/3rag3qdj,AdaRulApproach,5c1baa28-ea17-4326-baba-8d04ba19075d,2,3,cmapss,cnn,complete,52301.6953125,349340.34375,34.04085922241211,35.089176177978516,30.486257553100582,4.628796458244324
129,rul-adapt/benchmark/55s6usls,AdaRulApproach,abed31f7-0b97-4e5e-99c2-9adefc62b2da,1,2,cmapss,cnn,complete,293016.09375,106601.15625,55.150917053222656,43.82468032836914,45.03773498535156,3.0083056688308716
130,rul-adapt/benchmark/as4fgbew,AdaRulApproach,f0067463-d1bf-471f-94f4-38b361d51857,3,2,cmapss,cnn,complete,108163.8515625,3057.8701171875,26.668888092041016,43.549293518066406,42.925636291503906,3.146911457180977
131,rul-adapt/benchmark/8diqciho,AdaRulApproach,eb7e009b-36c1-45da-b97e-146727433d40,2,1,cmapss,cnn,complete,4777.5947265625,7166.4853515625,32.41798782348633,24.92633819580078,21.32296371459961,4.496963354257437
132,rul-adapt/benchmark/ikvzqp2v,AdaRulApproach,abed31f7-0b97-4e5e-99c2-9adefc62b2da,1,2,cmapss,cnn,complete,203559.6875,170968.296875,61.54328536987305,44.20098876953125,44.946739196777344,2.666482424736023
133,rul-adapt/benchmark/4hjyr5s1,AdaRulApproach,5c1baa28-ea17-4326-baba-8d04ba19075d,2,3,cmapss,cnn,complete,7956.2705078125,320638,43.576637268066406,32.62459182739258,28.922754287719727,4.493609142303467
134,rul-adapt/benchmark/omea2d9f,AdaRulApproach,f0067463-d1bf-471f-94f4-38b361d51857,3,2,cmapss,cnn,complete,759338.875,1953.10205078125,30.97842788696289,46.64787673950195,44.99689102172851,3.254250431060791
135,rul-adapt/benchmark/uq4t9lc6,AdaRulApproach,abed31f7-0b97-4e5e-99c2-9adefc62b2da,1,2,cmapss,cnn,complete,90439.6796875,2986.136474609375,26.44672584533691,43.51181411743164,46.33379364013672,2.592378922871181
136,rul-adapt/benchmark/wu6r5did,AdaRulApproach,abed31f7-0b97-4e5e-99c2-9adefc62b2da,1,2,cmapss,cnn,complete,33231810.0,268902.875,55.69343566894531,54.81290054321289,53.90919494628906,2.534615238507589
137,rul-adapt/benchmark/xhyhz98x,AdaRulApproach,eb7e009b-36c1-45da-b97e-146727433d40,2,1,cmapss,cnn,complete,1200.654052734375,281704.3125,48.699092864990234,21.764205932617188,23.56967544555664,4.711694845786462
138,rul-adapt/benchmark/hh9da7ek,AdaRulApproach,f0067463-d1bf-471f-94f4-38b361d51857,3,2,cmapss,cnn,complete,170163.40625,10652.26171875,29.42230224609375,44.966365814208984,43.56068420410156,3.114967499460493
139,rul-adapt/benchmark/g3ukukce,AdaRulApproach,5c1baa28-ea17-4326-baba-8d04ba19075d,2,3,cmapss,cnn,complete,2401547.25,119212.9296875,40.67306137084961,38.53556823730469,29.34958839416504,4.504442532857259
140,rul-adapt/benchmark/uu2nl042,AdaRulApproach,c16467a3-bae0-49c8-9310-f9a37e3178a5,3,1,cmapss,cnn,complete,5724.53125,864.1336669921875,19.14454460144043,26.71406364440918,26.53789329528809,2.405055969953537
141,rul-adapt/benchmark/wblg73fr,AdaRulApproach,eb7e009b-36c1-45da-b97e-146727433d40,2,1,cmapss,cnn,complete,1688.8121337890625,34080.26171875,32.14371109008789,20.513111114501953,23.013530731201172,4.48728867371877
142,rul-adapt/benchmark/w4yy6qnh,AdaRulApproach,c16467a3-bae0-49c8-9310-f9a37e3178a5,3,1,cmapss,cnn,complete,26340.05078125,366.1863403320313,13.309847831726074,33.871646881103516,32.882659912109375,2.12725692987442
143,rul-adapt/benchmark/qe14vs4i,AdaRulApproach,f0067463-d1bf-471f-94f4-38b361d51857,3,2,cmapss,cnn,complete,414508.46875,69182.125,47.855621337890625,47.59880828857422,46.23619842529297,3.2004435342900894
144,rul-adapt/benchmark/r52y86h5,AdaRulApproach,5c1baa28-ea17-4326-baba-8d04ba19075d,2,3,cmapss,cnn,complete,47259.55078125,18854.16015625,33.92559051513672,33.002906799316406,35.41725540161133,4.657153367996216
145,rul-adapt/benchmark/kaeapzmy,AdaRulApproach,c16467a3-bae0-49c8-9310-f9a37e3178a5,3,1,cmapss,cnn,complete,4984.9755859375,1016.825927734375,21.57155990600586,25.810596466064453,26.79347801208496,2.3522275924682616
146,rul-adapt/benchmark/5g64535z,AdaRulApproach,eb7e009b-36c1-45da-b97e-146727433d40,2,1,cmapss,cnn,complete,1357.16357421875,5080.556640625,29.096338272094727,22.669118881225582,25.679759979248047,4.741967582702637
147,rul-adapt/benchmark/8flxr75c,AdaRulApproach,f0067463-d1bf-471f-94f4-38b361d51857,3,2,cmapss,cnn,complete,1055370.125,673.181884765625,21.820369720458984,46.989688873291016,44.516902923583984,3.1722543239593506
148,rul-adapt/benchmark/oq8ajicd,AdaRulApproach,bf172bf7-0ccf-46b2-ab39-7404c70d9a9a,1,3,cmapss,cnn,complete,34131.42578125,2148.328857421875,26.585996627807617,29.60728454589844,27.912073135375977,2.1978195773230658
149,rul-adapt/benchmark/akcwy6hj,AdaRulApproach,c16467a3-bae0-49c8-9310-f9a37e3178a5,3,1,cmapss,cnn,complete,66547.390625,323.9847717285156,16.129444122314453,36.37691116333008,34.396915435791016,2.476947784423828
150,rul-adapt/benchmark/rdjp88a9,AdaRulApproach,c4f1203e-0a14-45b0-a927-1b3d163f8692,2,4,cmapss,cnn,complete,32657.05859375,18160.9921875,27.76054954528809,32.09054183959961,28.418548583984375,4.870685577392578
151,rul-adapt/benchmark/ijrd41ay,AdaRulApproach,bf172bf7-0ccf-46b2-ab39-7404c70d9a9a,1,3,cmapss,cnn,complete,6631.8515625,6225.03515625,33.40087890625,30.842924118041992,28.514026641845703,1.9821605682373047
152,rul-adapt/benchmark/bkv2o2oo,AdaRulApproach,c16467a3-bae0-49c8-9310-f9a37e3178a5,3,1,cmapss,cnn,complete,197909.0,628.594482421875,21.73651885986328,37.17231750488281,36.92231369018555,2.3135364651679993
153,rul-adapt/benchmark/lxzlil9l,AdaRulApproach,824d325b-5490-47fb-bf4d-190ddac3cc9d,4,1,cmapss,cnn,complete,1943.8148193359375,43304.4375,46.32794952392578,22.943038940429688,22.55802345275879,5.16294280687968
154,rul-adapt/benchmark/ki696fiy,AdaRulApproach,bf172bf7-0ccf-46b2-ab39-7404c70d9a9a,1,3,cmapss,cnn,complete,7231.568359375,50056.4765625,49.16593170166016,27.915054321289062,22.63155174255371,1.9744989395141601
155,rul-adapt/benchmark/hxi7gzit,AdaRulApproach,117dd6fb-b60e-4868-af5e-ce1779071579,4,3,cmapss,cnn,complete,6986.52001953125,21015.341796875,36.78659439086914,30.25832748413086,28.735109329223633,4.918599098920822
156,rul-adapt/benchmark/pmezb31n,AdaRulApproach,c4f1203e-0a14-45b0-a927-1b3d163f8692,2,4,cmapss,cnn,complete,181916.875,42012.22265625,36.82561492919922,36.93872833251953,30.128503799438477,5.720404863357544
157,rul-adapt/benchmark/6ot4x0xv,AdaRulApproach,bf172bf7-0ccf-46b2-ab39-7404c70d9a9a,1,3,cmapss,cnn,complete,98116.25,347.500244140625,16.150127410888672,43.332706451416016,34.36885070800781,2.108162056316029
158,rul-adapt/benchmark/xzw0yw1j,AdaRulApproach,bf172bf7-0ccf-46b2-ab39-7404c70d9a9a,1,3,cmapss,cnn,complete,16653.947265625,2095.72265625,25.856937408447266,24.345766067504883,23.166738510131836,2.275314211845398
159,rul-adapt/benchmark/kxg2a8dm,AdaRulApproach,c4f1203e-0a14-45b0-a927-1b3d163f8692,2,4,cmapss,cnn,complete,76836.375,175409.40625,39.214385986328125,33.50686264038086,28.565587997436523,5.168518972396851
160,rul-adapt/benchmark/tyuhg04k,AdaRulApproach,0fa0b913-c787-4818-bb02-1623f46a897b,4,2,cmapss,cnn,complete,4059.11181640625,6779.0498046875,29.376447677612305,21.00313186645508,21.354726791381836,4.670989811420441
161,rul-adapt/benchmark/vj16u1nt,AdaRulApproach,824d325b-5490-47fb-bf4d-190ddac3cc9d,4,1,cmapss,cnn,complete,2079.68798828125,23041.45703125,36.52368927001953,23.52984046936035,24.50881576538086,5.067193531990052
162,rul-adapt/benchmark/7vp6ajnj,AdaRulApproach,117dd6fb-b60e-4868-af5e-ce1779071579,4,3,cmapss,cnn,complete,39857.72265625,133641.140625,42.06593322753906,37.9172248840332,31.709815979003903,5.513491630554199
163,rul-adapt/benchmark/xvg7999y,AdaRulApproach,c4f1203e-0a14-45b0-a927-1b3d163f8692,2,4,cmapss,cnn,complete,22566.1171875,18833.9296875,27.092300415039062,30.97077751159668,27.619009017944336,5.145645022392273
164,rul-adapt/benchmark/or6ei7fx,AdaRulApproach,0fa0b913-c787-4818-bb02-1623f46a897b,4,2,cmapss,cnn,complete,3950.03955078125,3640.07275390625,26.673973083496097,20.46916961669922,22.20204162597656,5.233200490474701
165,rul-adapt/benchmark/yv5s7e46,AdaRulApproach,117dd6fb-b60e-4868-af5e-ce1779071579,4,3,cmapss,cnn,complete,90306.46875,460172.625,43.63296127319336,39.86695861816406,36.167274475097656,4.993183565139771
166,rul-adapt/benchmark/994w4xc9,AdaRulApproach,c4f1203e-0a14-45b0-a927-1b3d163f8692,2,4,cmapss,cnn,complete,25277.4140625,14011.3173828125,27.731977462768555,32.25525665283203,28.76537322998047,5.667430241902669
167,rul-adapt/benchmark/2lpq1gy6,AdaRulApproach,824d325b-5490-47fb-bf4d-190ddac3cc9d,4,1,cmapss,cnn,complete,2969.796875,318988.75,33.85831832885742,21.980810165405273,22.159605026245117,5.197574790318807
168,rul-adapt/benchmark/f6obqqkx,AdaRulApproach,0fa0b913-c787-4818-bb02-1623f46a897b,4,2,cmapss,cnn,complete,4448.67236328125,22652.19140625,35.3201789855957,22.02643585205078,22.959043502807617,5.46563949584961
169,rul-adapt/benchmark/uf9kas92,AdaRulApproach,1f7c1757-f6a1-4f9d-a107-605dbac8ea21,1,4,cmapss,cnn,complete,142484.59375,1140.52294921875,22.258886337280273,44.6185417175293,42.055633544921875,2.9343451976776125
170,rul-adapt/benchmark/qppkp9cq,AdaRulApproach,117dd6fb-b60e-4868-af5e-ce1779071579,4,3,cmapss,cnn,complete,87016.78125,13592.591796875,35.88065719604492,35.79618453979492,30.970582962036133,5.6270264519585504
171,rul-adapt/benchmark/8pmv49pk,AdaRulApproach,1f7c1757-f6a1-4f9d-a107-605dbac8ea21,1,4,cmapss,cnn,complete,1910748.125,516601.125,72.8555908203125,52.99829864501953,51.93113327026367,3.001309061050415
172,rul-adapt/benchmark/qk0ku8e0,AdaRulApproach,0fa0b913-c787-4818-bb02-1623f46a897b,4,2,cmapss,cnn,complete,2836.52685546875,10424.634765625,34.25922393798828,21.82148551940918,23.08169174194336,5.99904590845108
173,rul-adapt/benchmark/y5ay8x6g,AdaRulApproach,824d325b-5490-47fb-bf4d-190ddac3cc9d,4,1,cmapss,cnn,complete,7092.29345703125,1625240.5,41.873748779296875,24.740821838378903,27.66131591796875,4.890122583934239
174,rul-adapt/benchmark/ctjhldsc,AdaRulApproach,1f7c1757-f6a1-4f9d-a107-605dbac8ea21,1,4,cmapss,cnn,complete,94883.4453125,1871.3616943359375,24.361408233642575,44.03541946411133,42.16420364379883,3.20584770043691
175,rul-adapt/benchmark/j9er8wxk,AdaRulApproach,1f7c1757-f6a1-4f9d-a107-605dbac8ea21,1,4,cmapss,cnn,complete,2273713.25,205993.875,58.22932052612305,50.220855712890625,46.98435974121094,2.9625866413116455
176,rul-adapt/benchmark/uung5mwy,AdaRulApproach,117dd6fb-b60e-4868-af5e-ce1779071579,4,3,cmapss,cnn,complete,20228.87890625,463740.4375,35.57077407836914,33.40491485595703,35.29440689086914,5.073514114726674
177,rul-adapt/benchmark/zqvwqhzz,AdaRulApproach,824d325b-5490-47fb-bf4d-190ddac3cc9d,4,1,cmapss,cnn,complete,1880.00048828125,166679.078125,31.331392288208008,23.35086250305176,25.119787216186523,5.281051778793335
178,rul-adapt/benchmark/ghfweaop,AdaRulApproach,0fa0b913-c787-4818-bb02-1623f46a897b,4,2,cmapss,cnn,complete,4348.8095703125,8442.2158203125,30.80089950561523,19.377016067504883,20.653215408325195,5.659258604049683
179,rul-adapt/benchmark/3bpds5h0,AdaRulApproach,1f7c1757-f6a1-4f9d-a107-605dbac8ea21,1,4,cmapss,cnn,complete,122977.4921875,177536.5,55.23650741577149,45.08335876464844,41.94639587402344,3.3631205558776855
180,rul-adapt/benchmark/fdotpe7u,AdaRulApproach,601eca5d-2b31-4e53-a49e-1366f7190a80,2,4,cmapss,cnn,inductive,15967.5703125,66857.7578125,36.10116195678711,29.31633186340332,27.18690299987793,3.9983351826667786
181,rul-adapt/benchmark/8dtpzcv4,AdaRulApproach,601eca5d-2b31-4e53-a49e-1366f7190a80,2,4,cmapss,cnn,inductive,21999.30078125,11362.7392578125,28.750568389892575,31.214380264282227,28.31163024902344,3.8559693098068237
182,rul-adapt/benchmark/gzu51nji,AdaRulApproach,601eca5d-2b31-4e53-a49e-1366f7190a80,2,4,cmapss,cnn,inductive,129671.9765625,75753.4296875,39.017303466796875,37.36696243286133,30.032562255859375,3.918266977582659
183,rul-adapt/benchmark/6ves4obu,AdaRulApproach,988e98f4-63d2-4647-9e30-c5a06cc8e69e,2,3,cmapss,cnn,inductive,79578.7109375,85542.2890625,35.08625411987305,29.843738555908203,30.76970863342285,4.318449902534485
184,rul-adapt/benchmark/teiphb3e,AdaRulApproach,753a5c8c-8082-42de-a0fe-74ac65648abd,2,1,cmapss,cnn,inductive,1861.8238525390625,23656.44921875,40.81844711303711,24.076623916625977,25.0781192779541,4.410437226295471
185,rul-adapt/benchmark/a1rtrbxx,AdaRulApproach,601eca5d-2b31-4e53-a49e-1366f7190a80,2,4,cmapss,cnn,inductive,68159.6640625,62726.4921875,35.699607849121094,32.51409149169922,28.875852584838867,5.225957369804382
186,rul-adapt/benchmark/xz4c30gp,AdaRulApproach,988e98f4-63d2-4647-9e30-c5a06cc8e69e,2,3,cmapss,cnn,inductive,4230.7861328125,16670.34765625,30.9495849609375,29.255857467651367,26.722238540649418,4.373975583485195
187,rul-adapt/benchmark/1c8it8lf,AdaRulApproach,753a5c8c-8082-42de-a0fe-74ac65648abd,2,1,cmapss,cnn,inductive,1836.6982421875,15634.048828125,36.20442199707031,21.777429580688477,21.38518714904785,4.196697890758514
188,rul-adapt/benchmark/r4wiaa8d,AdaRulApproach,601eca5d-2b31-4e53-a49e-1366f7190a80,2,4,cmapss,cnn,inductive,18446.26171875,8477.42578125,25.570005416870117,32.01906967163086,28.907880783081055,4.946101522445678
189,rul-adapt/benchmark/x7m7a7at,AdaRulApproach,b6704f5a-3a05-4da3-b717-9b3da7ca4a33,3,2,cmapss,cnn,inductive,213746.6875,2532.18603515625,27.48167610168457,45.80355072021485,43.83625411987305,3.258151670296987
190,rul-adapt/benchmark/n1vf7cfn,AdaRulApproach,988e98f4-63d2-4647-9e30-c5a06cc8e69e,2,3,cmapss,cnn,inductive,3220831.75,19187.908203125,40.71517181396485,40.208980560302734,35.03182601928711,4.600876045227051
191,rul-adapt/benchmark/8v05w53z,AdaRulApproach,2b8a661f-17e6-4dcc-afa1-72254f6f6764,1,2,cmapss,cnn,inductive,10209659.0,12435.13671875,36.91887664794922,49.02774810791016,51.5501823425293,2.61357053120931
192,rul-adapt/benchmark/oqolhe2v,AdaRulApproach,753a5c8c-8082-42de-a0fe-74ac65648abd,2,1,cmapss,cnn,inductive,1050.0079345703125,11064.0966796875,31.28600311279297,21.58553695678711,25.54789352416992,4.3797547817230225
193,rul-adapt/benchmark/rvgjjyw1,AdaRulApproach,b6704f5a-3a05-4da3-b717-9b3da7ca4a33,3,2,cmapss,cnn,inductive,109030.5,2054.590087890625,28.466493606567383,45.924312591552734,44.5951042175293,3.046161472797394
194,rul-adapt/benchmark/ihk3cyqe,AdaRulApproach,2b8a661f-17e6-4dcc-afa1-72254f6f6764,1,2,cmapss,cnn,inductive,1204367.5,4487.07421875,27.45414924621582,48.863426208496094,48.96127700805664,2.5116159915924072
195,rul-adapt/benchmark/v2zv8gez,AdaRulApproach,988e98f4-63d2-4647-9e30-c5a06cc8e69e,2,3,cmapss,cnn,inductive,41450.84375,9746.283203125,34.431758880615234,43.25107192993164,44.128021240234375,4.2944435732705255
196,rul-adapt/benchmark/41xbbt2d,AdaRulApproach,b6704f5a-3a05-4da3-b717-9b3da7ca4a33,3,2,cmapss,cnn,inductive,192899.046875,2292.748046875,28.388771057128903,45.605125427246094,44.870059967041016,2.963064757260409
197,rul-adapt/benchmark/b77ovd1g,AdaRulApproach,2b8a661f-17e6-4dcc-afa1-72254f6f6764,1,2,cmapss,cnn,inductive,575667.4375,2776983.5,75.02014923095703,45.74226760864258,44.82551193237305,2.880529121919112
198,rul-adapt/benchmark/4moaghhw,AdaRulApproach,2b8a661f-17e6-4dcc-afa1-72254f6f6764,1,2,cmapss,cnn,inductive,287097536.0,269.8093566894531,14.21681022644043,52.278419494628906,52.855411529541016,2.450293223063151
199,rul-adapt/benchmark/uyakom9g,AdaRulApproach,988e98f4-63d2-4647-9e30-c5a06cc8e69e,2,3,cmapss,cnn,inductive,48290.1171875,15332.078125,29.314489364624023,37.744876861572266,33.58234405517578,4.244816859563191
200,rul-adapt/benchmark/yz967wwg,AdaRulApproach,753a5c8c-8082-42de-a0fe-74ac65648abd,2,1,cmapss,cnn,inductive,25922706.0,11415692.0,53.49563217163086,28.787015914916992,23.753820419311523,4.640333225852565
201,rul-adapt/benchmark/1k6juwj0,AdaRulApproach,b6704f5a-3a05-4da3-b717-9b3da7ca4a33,3,2,cmapss,cnn,inductive,249319.921875,3351.8818359375,27.73436164855957,45.887882232666016,45.0753059387207,3.0015924828393117
202,rul-adapt/benchmark/qz69tpzq,AdaRulApproach,2b8a661f-17e6-4dcc-afa1-72254f6f6764,1,2,cmapss,cnn,inductive,91903.390625,772.817626953125,18.44228744506836,45.79751205444336,47.576812744140625,2.5386084079742433
203,rul-adapt/benchmark/c1mxl4qx,AdaRulApproach,8d8d248e-b231-4c97-b64a-9c7e2537bf45,1,3,cmapss,cnn,inductive,316517.46875,69076.7265625,41.248687744140625,30.163143157958984,24.722759246826172,1.9662741933550154
204,rul-adapt/benchmark/dlgml4qk,AdaRulApproach,c62e7628-b2f4-4e22-a315-6ebd35caea87,3,1,cmapss,cnn,inductive,85484.75,570.3018188476562,14.99795913696289,35.38745880126953,36.95866394042969,2.3748007297515867
205,rul-adapt/benchmark/1fzrmrel,AdaRulApproach,b6704f5a-3a05-4da3-b717-9b3da7ca4a33,3,2,cmapss,cnn,inductive,15800197.0,1348.4080810546875,26.33808135986328,49.69472885131836,47.38450241088867,3.168157595854539
206,rul-adapt/benchmark/ycoapg2b,AdaRulApproach,8d8d248e-b231-4c97-b64a-9c7e2537bf45,1,3,cmapss,cnn,inductive,5192.95849609375,385519.28125,52.813194274902344,31.1884765625,25.53833770751953,1.8054137627283733
207,rul-adapt/benchmark/dcr1s96i,AdaRulApproach,753a5c8c-8082-42de-a0fe-74ac65648abd,2,1,cmapss,cnn,inductive,1104.4482421875,137770.84375,41.98777770996094,22.093610763549805,22.812578201293945,4.476067741711934
