,path,approach,replication_group,source,target,dataset,backbone,adaption_mode,test/source/rmse/dataloader_idx_0,test/source/score/dataloader_idx_0,test/target/score/dataloader_idx_1,test/target/rmse/dataloader_idx_1,validation,epoch_time
2077,rul-adapt/benchmark/oaiskq8c,LatentAlignApproach,2faebbcb-f125-44be-931a-656a19946090,1,4,cmapss,cnn,inductive,18.179275512695312,390.1173095703125,119712.328125,43.44415664672851,39.387916564941406,1.8800025064437116
2078,rul-adapt/benchmark/qhjqbzyg,DannApproach,ad4604ee-d1b9-47dc-82b0-1bb252b28d9b,4,3,cmapss,lstm,transductive,28.922435760498047,30943.876953125,30446.33203125,46.07465744018555,36.83347702026367,7.664217930573684
2079,rul-adapt/benchmark/q2mdf6bg,LatentAlignApproach,fcdb1eef-3dab-4a4c-b113-ca1c193bf291,4,1,cmapss,cnn,inductive,23.34215545654297,2187.23486328125,767.7340087890625,21.842201232910156,27.649993896484375,3.912414959073067
2080,rul-adapt/benchmark/fne172ir,LatentAlignApproach,d6d758de-c06d-457d-a50c-5a366329ca80,4,2,cmapss,cnn,inductive,23.318801879882812,1980.765869140625,2307.007080078125,22.80706214904785,25.17720603942871,4.067767622494938
2081,rul-adapt/benchmark/bdfuxc0d,LatentAlignApproach,2faebbcb-f125-44be-931a-656a19946090,1,4,cmapss,cnn,inductive,21.60639381408691,892.3441772460938,110137.171875,43.584320068359375,39.830291748046875,1.8469737718502681
2082,rul-adapt/benchmark/37795161,LatentAlignApproach,9ab6efa8-ff61-4d78-8281-a09536be4fc0,4,3,cmapss,cnn,inductive,21.82973861694336,1816.7310791015625,1844.7879638671875,27.071147918701172,33.18537902832031,3.914735839824484
2083,rul-adapt/benchmark/i7o65jhs,DannApproach,4497c87c-7140-4aaa-815f-a9e254428ede,1,4,cmapss,lstm,transductive,14.672219276428224,497.2883911132813,52861.078125,40.1352424621582,39.01530075073242,2.8509761300580254
2084,rul-adapt/benchmark/95sptofq,DannApproach,c113e2c4-3548-4c69-956d-7a4fdb2fdb3f,4,2,cmapss,lstm,transductive,20.119712829589844,3357.9111328125,2546.58984375,19.272123336791992,21.282995223999023,7.8428072833051585
2085,rul-adapt/benchmark/uot65uhl,LatentAlignApproach,2faebbcb-f125-44be-931a-656a19946090,1,4,cmapss,cnn,inductive,23.448793411254883,1089.7333984375,102875.4140625,43.9142951965332,40.32779693603515,1.8633315991132686
2086,rul-adapt/benchmark/opum5jxv,DannApproach,e9d8e370-0838-476f-a767-b6c0557fee2a,4,1,cmapss,lstm,transductive,20.67766571044922,3047.390625,190043.484375,30.32636833190918,27.446165084838867,7.730217714698947
2087,rul-adapt/benchmark/st5avj26,DannApproach,4497c87c-7140-4aaa-815f-a9e254428ede,1,4,cmapss,lstm,transductive,15.532532691955566,566.9280395507812,66345.421875,43.811134338378906,43.39947509765625,2.7984202578663826
2088,rul-adapt/benchmark/xzvruy0s,LatentAlignApproach,2faebbcb-f125-44be-931a-656a19946090,1,4,cmapss,cnn,inductive,17.6872501373291,363.9752807617187,111103.140625,43.25481796264648,39.45353317260742,1.871696654955546
2089,rul-adapt/benchmark/uadm6f7n,LatentAlignApproach,fcdb1eef-3dab-4a4c-b113-ca1c193bf291,4,1,cmapss,cnn,inductive,24.0235538482666,3029.16357421875,2075.702392578125,24.857345581054688,30.22277450561523,3.8798788636922836
2090,rul-adapt/benchmark/zkormqwo,DannApproach,4497c87c-7140-4aaa-815f-a9e254428ede,1,4,cmapss,lstm,transductive,15.440852165222168,539.036376953125,27573.552734375,37.97835540771485,37.41030502319336,2.8193777614169653
2091,rul-adapt/benchmark/1i40t099,LatentAlignApproach,fcdb1eef-3dab-4a4c-b113-ca1c193bf291,4,1,cmapss,cnn,inductive,25.830663681030273,3726.96923828125,2428.60693359375,24.60008430480957,29.91216468811035,3.8974200546741486
2092,rul-adapt/benchmark/5u1pyvvr,LatentAlignApproach,d6d758de-c06d-457d-a50c-5a366329ca80,4,2,cmapss,cnn,inductive,24.940540313720703,3205.286376953125,2586.461669921875,24.616565704345703,26.19133186340332,4.0549956259101325
2093,rul-adapt/benchmark/qi3e0wzr,LatentAlignApproach,2faebbcb-f125-44be-931a-656a19946090,1,4,cmapss,cnn,inductive,16.151525497436523,310.2902526855469,130319.3359375,44.359737396240234,39.55638122558594,1.8591703515303761
2094,rul-adapt/benchmark/zkt68z4j,LatentAlignApproach,9ab6efa8-ff61-4d78-8281-a09536be4fc0,4,3,cmapss,cnn,inductive,22.004079818725582,2173.242431640625,3728.36572265625,30.34418678283691,34.65507507324219,3.9081580850813125
2095,rul-adapt/benchmark/m49sgej6,DannApproach,4497c87c-7140-4aaa-815f-a9e254428ede,1,4,cmapss,lstm,transductive,15.024656295776367,455.4837036132813,45040.9609375,39.687686920166016,39.484615325927734,2.862851858139038
2096,rul-adapt/benchmark/a0uoldit,DannApproach,ad4604ee-d1b9-47dc-82b0-1bb252b28d9b,4,3,cmapss,lstm,transductive,22.949180603027344,6913.96826171875,26585.390625,36.578609466552734,29.882234573364254,7.643902503268819
2097,rul-adapt/benchmark/hsv3lgf5,DannApproach,4497c87c-7140-4aaa-815f-a9e254428ede,1,4,cmapss,lstm,transductive,15.015928268432615,541.182861328125,47592.5703125,41.22528076171875,39.602996826171875,2.7987637440363566
2098,rul-adapt/benchmark/ooejk952,DannApproach,c113e2c4-3548-4c69-956d-7a4fdb2fdb3f,4,2,cmapss,lstm,transductive,20.89212989807129,3011.335205078125,2301.600830078125,20.006757736206055,21.49220085144043,7.834627827008565
2099,rul-adapt/benchmark/z7gfl2u3,DannApproach,e9d8e370-0838-476f-a767-b6c0557fee2a,4,1,cmapss,lstm,transductive,20.9642276763916,7927.54638671875,9270.2158203125,28.276832580566406,26.832176208496097,7.777843526765412
2100,rul-adapt/benchmark/olqnwt9d,LatentAlignApproach,3810605c-aa87-40a3-a15a-aa99e3916617,2,1,cmapss,cnn,transductive,18.486406326293945,1292.86083984375,907.832763671875,21.70718765258789,23.36469841003418,3.4887969180791063
2101,rul-adapt/benchmark/cql2xrw5,ConsistencyApproach,a4cc4c4d-75f4-4f25-a268-c66f36788eac,2,1,cmapss,lstm,transductive,18.64463996887207,1468.27392578125,6887.3427734375,33.857032775878906,36.001869201660156,5.761057437734401
2102,rul-adapt/benchmark/2mzwpfst,LatentAlignApproach,e5b242d7-5c10-4770-b8f2-f6a5bb70b25b,2,3,cmapss,cnn,transductive,18.280672073364254,1223.099853515625,1558.8082275390625,25.84308433532715,30.009862899780273,3.633387804031372
2103,rul-adapt/benchmark/49tfysia,LatentAlignApproach,3810605c-aa87-40a3-a15a-aa99e3916617,2,1,cmapss,cnn,transductive,18.12317657470703,1177.3848876953125,582.4947509765625,19.03324317932129,21.40404510498047,3.629086986664803
2104,rul-adapt/benchmark/kxjc2nv0,ConsistencyApproach,a4cc4c4d-75f4-4f25-a268-c66f36788eac,2,1,cmapss,lstm,transductive,19.63412094116211,3646.179931640625,150645.046875,60.98622131347656,61.430564880371094,6.0922039270401
2105,rul-adapt/benchmark/tgx9df8w,LatentAlignApproach,9bdc24cd-9d84-41ac-88ef-2394b196b198,3,1,cmapss,cnn,transductive,15.90030574798584,376.60400390625,2866.45361328125,23.0224552154541,23.109704971313477,1.5666629580351024
2106,rul-adapt/benchmark/qbmvnrhy,LatentAlignApproach,9bdc24cd-9d84-41ac-88ef-2394b196b198,3,1,cmapss,cnn,transductive,15.294498443603516,304.2303161621094,1435.872314453125,21.28822326660156,22.491031646728516,1.580886037453361
2107,rul-adapt/benchmark/ps3qfbln,LatentAlignApproach,9bdc24cd-9d84-41ac-88ef-2394b196b198,3,1,cmapss,cnn,transductive,16.70272445678711,368.40631103515625,1760.7432861328125,22.775083541870117,23.70833396911621,1.572261305082412
2108,rul-adapt/benchmark/cezghmni,ConsistencyApproach,af662ff6-7648-4ef0-bb29-5311ab86529a,3,1,cmapss,lstm,transductive,16.868961334228516,866.4725341796875,4230.8095703125,26.33941650390625,30.384931564331055,3.0443730462681162
2109,rul-adapt/benchmark/98ygp629,ConsistencyApproach,966ef870-38cb-4d54-8ad5-4f1b372aee4f,2,3,cmapss,lstm,transductive,16.336082458496094,1121.427001953125,23086.05078125,45.445560455322266,35.91987991333008,6.317488557002584
2110,rul-adapt/benchmark/cjn99cx0,LatentAlignApproach,3810605c-aa87-40a3-a15a-aa99e3916617,2,1,cmapss,cnn,transductive,19.221874237060547,1269.0771484375,928.966796875,21.7993221282959,24.624744415283203,3.845281584122602
2111,rul-adapt/benchmark/x4sn0lto,LatentAlignApproach,e5b242d7-5c10-4770-b8f2-f6a5bb70b25b,2,3,cmapss,cnn,transductive,17.96962547302246,1151.997802734375,1598.225830078125,24.094749450683594,29.261049270629883,3.8060087329462955
2112,rul-adapt/benchmark/a9wrw5zz,LatentAlignApproach,9bdc24cd-9d84-41ac-88ef-2394b196b198,3,1,cmapss,cnn,transductive,14.135907173156738,250.78628540039065,1280.561767578125,20.739492416381836,20.811616897583008,1.570927451786242
2113,rul-adapt/benchmark/i75hpuza,ConsistencyApproach,af662ff6-7648-4ef0-bb29-5311ab86529a,3,1,cmapss,lstm,transductive,12.707022666931152,317.5693359375,188098.265625,46.49749374389648,42.69449234008789,3.022450706233149
2114,rul-adapt/benchmark/7nrudajl,ConsistencyApproach,a4cc4c4d-75f4-4f25-a268-c66f36788eac,2,1,cmapss,lstm,transductive,18.262510299682617,1450.49072265625,109733.6328125,56.60447692871094,59.14011764526367,6.345256608465443
2115,rul-adapt/benchmark/1ngr1gf3,LatentAlignApproach,9bdc24cd-9d84-41ac-88ef-2394b196b198,3,1,cmapss,cnn,transductive,14.833633422851562,280.3991394042969,1761.3956298828125,22.30099296569824,22.889562606811523,1.6368852734565735
2116,rul-adapt/benchmark/xpdc6nt5,LatentAlignApproach,c8c920cf-75df-41e4-959c-bc34c5aae2dd,1,3,cmapss,cnn,transductive,19.90976905822754,641.0909423828125,12880.9033203125,33.77458953857422,33.155853271484375,1.6594422875028667
2117,rul-adapt/benchmark/1hkk5pgo,ConsistencyApproach,af662ff6-7648-4ef0-bb29-5311ab86529a,3,1,cmapss,lstm,transductive,17.522031784057617,1028.190185546875,435675.96875,54.069793701171875,46.98057556152344,3.0327575774419877
2118,rul-adapt/benchmark/tss0ezv9,LatentAlignApproach,c8c920cf-75df-41e4-959c-bc34c5aae2dd,1,3,cmapss,cnn,transductive,16.648303985595703,352.4906921386719,1003.5428466796876,22.575851440429688,26.612201690673828,1.6624964765600256
2119,rul-adapt/benchmark/gz5hec30,LatentAlignApproach,e5b242d7-5c10-4770-b8f2-f6a5bb70b25b,2,3,cmapss,cnn,transductive,19.476964950561523,1352.5325927734375,900.0425415039062,23.417556762695312,29.909902572631836,3.976231495539347
2120,rul-adapt/benchmark/2uua6a66,LatentAlignApproach,3810605c-aa87-40a3-a15a-aa99e3916617,2,1,cmapss,cnn,transductive,17.432071685791016,1109.4073486328125,610.0340576171875,19.305740356445312,21.18037223815918,3.997376954916752
2121,rul-adapt/benchmark/mrw87a4w,LatentAlignApproach,c8c920cf-75df-41e4-959c-bc34c5aae2dd,1,3,cmapss,cnn,transductive,15.66921615600586,287.3279113769531,1743.9248046875,24.97846031188965,27.386953353881836,1.6424315418515887
2122,rul-adapt/benchmark/sj7j347w,ConsistencyApproach,a4cc4c4d-75f4-4f25-a268-c66f36788eac,2,1,cmapss,lstm,transductive,17.824567794799805,1831.06103515625,112869.015625,56.71664810180664,54.667259216308594,6.30763258934021
2123,rul-adapt/benchmark/30b111q3,LatentAlignApproach,2a3eed04-3477-425f-b2e0-df24c06c7a0e,2,4,cmapss,cnn,transductive,19.67134666442871,1362.74169921875,12960.98828125,32.825687408447266,34.51909637451172,4.216932291837082
2124,rul-adapt/benchmark/pwdi2uo1,ConsistencyApproach,af662ff6-7648-4ef0-bb29-5311ab86529a,3,1,cmapss,lstm,transductive,13.44998550415039,404.49908447265625,1953.4505615234375,21.247657775878903,23.01336669921875,3.0958276228471235
2125,rul-adapt/benchmark/uv1rvp06,LatentAlignApproach,c8c920cf-75df-41e4-959c-bc34c5aae2dd,1,3,cmapss,cnn,transductive,15.13614273071289,284.344970703125,1579.8963623046875,24.588449478149418,25.410724639892575,1.6468738229186446
2126,rul-adapt/benchmark/mcdp9pdz,LatentAlignApproach,e5b242d7-5c10-4770-b8f2-f6a5bb70b25b,2,3,cmapss,cnn,transductive,21.00121307373047,1681.9462890625,6314.0908203125,29.448022842407227,33.31795883178711,3.995324303706487
2127,rul-adapt/benchmark/88uhq1az,ConsistencyApproach,c1ad5b9b-fa19-4773-9fc0-8b50b93167cb,1,3,cmapss,lstm,transductive,13.972474098205566,342.74267578125,3834.19775390625,31.46782112121582,25.473432540893555,2.8249368965625763
2128,rul-adapt/benchmark/x94atfek,ConsistencyApproach,966ef870-38cb-4d54-8ad5-4f1b372aee4f,2,3,cmapss,lstm,transductive,18.94784164428711,1547.325927734375,217871.515625,63.03585433959961,52.1213493347168,6.815391314029694
2129,rul-adapt/benchmark/40gpvjnt,LatentAlignApproach,3810605c-aa87-40a3-a15a-aa99e3916617,2,1,cmapss,cnn,transductive,18.576847076416016,1255.91357421875,507.09088134765625,18.47701644897461,22.885940551757812,4.02608171376315
2130,rul-adapt/benchmark/4fvsqdgn,LatentAlignApproach,c8c920cf-75df-41e4-959c-bc34c5aae2dd,1,3,cmapss,cnn,transductive,14.43299961090088,270.6311950683594,1641.0389404296875,24.276695251464844,25.188331604003903,1.6416157747569837
2131,rul-adapt/benchmark/7wkxbh6j,ConsistencyApproach,af662ff6-7648-4ef0-bb29-5311ab86529a,3,1,cmapss,lstm,transductive,14.617323875427246,582.658935546875,92217.21875,36.29966354370117,34.33196258544922,3.608550449897503
2132,rul-adapt/benchmark/04wrdqz6,LatentAlignApproach,2a3eed04-3477-425f-b2e0-df24c06c7a0e,2,4,cmapss,cnn,transductive,20.233816146850582,1678.7784423828125,10078.1552734375,31.285737991333008,32.95667266845703,4.21996821617258
2133,rul-adapt/benchmark/n57uv44w,LatentAlignApproach,e5b242d7-5c10-4770-b8f2-f6a5bb70b25b,2,3,cmapss,cnn,transductive,18.499853134155273,1261.4564208984375,1449.240234375,26.729867935180664,32.64796829223633,4.013418555259705
2134,rul-adapt/benchmark/lj9sc9kq,LatentAlignApproach,a57a01a7-c6a1-4389-9348-5151c8c88580,1,2,cmapss,cnn,transductive,18.300315856933594,385.2886047363281,99590.7578125,42.619571685791016,39.58372116088867,1.7960994468545013
2135,rul-adapt/benchmark/e5v4xj6b,ConsistencyApproach,c1ad5b9b-fa19-4773-9fc0-8b50b93167cb,1,3,cmapss,lstm,transductive,17.03371238708496,495.75592041015625,5506.376953125,27.92833137512207,26.12709617614746,2.8778157046671664
2136,rul-adapt/benchmark/iml6olyi,LatentAlignApproach,a57a01a7-c6a1-4389-9348-5151c8c88580,1,2,cmapss,cnn,transductive,22.15825843811035,893.326904296875,71995.828125,41.93185043334961,39.25078201293945,1.8179194259643554
2137,rul-adapt/benchmark/rqb3e8dg,LatentAlignApproach,6051221a-4305-496c-908e-e67b4d44dba8,3,2,cmapss,cnn,transductive,15.350499153137209,280.67291259765625,84859.546875,41.533077239990234,38.47080612182617,1.8395662235491204
2139,rul-adapt/benchmark/lmkef9kr,LatentAlignApproach,2a3eed04-3477-425f-b2e0-df24c06c7a0e,2,4,cmapss,cnn,transductive,21.01326560974121,1789.1795654296875,9049.9072265625,32.129329681396484,34.384681701660156,4.219252776291411
2140,rul-adapt/benchmark/dsgs732w,LatentAlignApproach,a57a01a7-c6a1-4389-9348-5151c8c88580,1,2,cmapss,cnn,transductive,16.895275115966797,334.81817626953125,101480.9375,42.73013687133789,39.45740509033203,1.7908582719596657
2141,rul-adapt/benchmark/vc0t0p58,LatentAlignApproach,6051221a-4305-496c-908e-e67b4d44dba8,3,2,cmapss,cnn,transductive,29.273794174194336,1581.935791015625,48262.99609375,42.82737350463867,40.863304138183594,1.8121192822089562
2142,rul-adapt/benchmark/13ghfbk3,LatentAlignApproach,6051221a-4305-496c-908e-e67b4d44dba8,3,2,cmapss,cnn,transductive,83.28630828857422,362193.40625,1116696.875,85.0663070678711,90.79151916503906,1.8417536815007527
2143,rul-adapt/benchmark/yu5bctad,LatentAlignApproach,06e73b06-c39b-4aef-9d69-a623c73969c8,4,2,cmapss,cnn,transductive,23.390308380126953,2105.8955078125,2274.04931640625,23.401079177856445,25.087244033813477,4.053674813472863
2144,rul-adapt/benchmark/wd51quzh,LatentAlignApproach,a57a01a7-c6a1-4389-9348-5151c8c88580,1,2,cmapss,cnn,transductive,20.35787582397461,521.8709106445312,112895.3828125,43.37697982788086,40.18712615966797,1.769333327688822
2145,rul-adapt/benchmark/eu6jnmua,LatentAlignApproach,6051221a-4305-496c-908e-e67b4d44dba8,3,2,cmapss,cnn,transductive,21.748315811157227,641.9710693359375,105190.03125,43.916900634765625,40.754486083984375,1.803858451354198
2146,rul-adapt/benchmark/kp2sddp7,ConsistencyApproach,c1ad5b9b-fa19-4773-9fc0-8b50b93167cb,1,3,cmapss,lstm,transductive,15.724980354309082,515.3993530273438,20372.84375,42.790157318115234,35.95159149169922,2.7415484744058527
2147,rul-adapt/benchmark/2o60ggpj,LatentAlignApproach,a57a01a7-c6a1-4389-9348-5151c8c88580,1,2,cmapss,cnn,transductive,22.96504592895508,1243.15380859375,85555.65625,43.22965240478515,40.21290969848633,1.7850769332477026
2148,rul-adapt/benchmark/dh41o5e9,ConsistencyApproach,a4cc4c4d-75f4-4f25-a268-c66f36788eac,2,1,cmapss,lstm,transductive,19.575769424438477,1771.9942626953125,6957.88330078125,32.73470687866211,38.19150924682617,7.034960988851694
2149,rul-adapt/benchmark/o845h686,LatentAlignApproach,2a3eed04-3477-425f-b2e0-df24c06c7a0e,2,4,cmapss,cnn,transductive,20.572031021118164,1704.01806640625,11468.904296875,32.704627990722656,34.320465087890625,4.196429252624512
2150,rul-adapt/benchmark/27qeaxva,ConsistencyApproach,c1ad5b9b-fa19-4773-9fc0-8b50b93167cb,1,3,cmapss,lstm,transductive,13.442007064819336,354.21392822265625,1867.412841796875,28.13913345336914,25.702198028564453,2.8200783491134644
2151,rul-adapt/benchmark/5ogz56es,LatentAlignApproach,c17a1fe3-5eb8-4836-8e08-94f01f0fd41b,4,3,cmapss,cnn,transductive,26.3099365234375,3600.14111328125,3161.34619140625,31.137283325195312,36.00755310058594,3.948411676618788
2152,rul-adapt/benchmark/nxrgdwjx,ConsistencyApproach,ae5ddb9d-20ce-4139-9c60-8a0cf2807733,2,4,cmapss,lstm,transductive,16.840402603149414,1724.8377685546875,7616.36669921875,29.578332901000977,27.984779357910156,7.381339340596585
2153,rul-adapt/benchmark/eck58ib5,LatentAlignApproach,06e73b06-c39b-4aef-9d69-a623c73969c8,4,2,cmapss,cnn,transductive,23.3775577545166,3000.1298828125,2850.3076171875,23.9982967376709,25.011241912841797,4.087467251401959
2154,rul-adapt/benchmark/ny4fh5xm,ConsistencyApproach,c1ad5b9b-fa19-4773-9fc0-8b50b93167cb,1,3,cmapss,lstm,transductive,14.536927223205566,419.18548583984375,34029.8359375,47.94278717041016,35.769893646240234,2.8692010418843417
2155,rul-adapt/benchmark/sn87q7lb,LatentAlignApproach,567e4331-d87e-4112-86f6-aab4a06022d8,4,1,cmapss,cnn,transductive,20.69103240966797,1829.0706787109375,944.0802001953124,21.087135314941406,25.127595901489254,3.9274220201704235
2156,rul-adapt/benchmark/62cvnxqx,ConsistencyApproach,966ef870-38cb-4d54-8ad5-4f1b372aee4f,2,3,cmapss,lstm,transductive,21.007335662841797,6563.01318359375,146588.28125,57.323768615722656,44.12356185913086,7.143556476843478
2157,rul-adapt/benchmark/e9yj6jvz,LatentAlignApproach,2a3eed04-3477-425f-b2e0-df24c06c7a0e,2,4,cmapss,cnn,transductive,19.987510681152344,1758.6358642578125,10680.455078125,32.671783447265625,34.13275909423828,4.243724477534392
2158,rul-adapt/benchmark/joo1jm7v,LatentAlignApproach,c17a1fe3-5eb8-4836-8e08-94f01f0fd41b,4,3,cmapss,cnn,transductive,23.232603073120117,1998.107177734375,1891.613525390625,28.302072525024418,35.836307525634766,3.957475787461406
2159,rul-adapt/benchmark/4d51gfwb,ConsistencyApproach,2e645555-02b5-4325-8414-345e24033767,1,2,cmapss,lstm,transductive,15.959233283996582,708.5887451171875,72351.3046875,41.606468200683594,42.19595718383789,3.1214441386136142
2160,rul-adapt/benchmark/llkjpt1g,ConsistencyApproach,398f2c89-090f-4a2e-9233-d920e69b85dd,3,2,cmapss,lstm,transductive,15.68364143371582,931.5220947265624,511828.625,48.183082580566406,46.2679557800293,3.759286282937738
2161,rul-adapt/benchmark/b5p3oebt,LatentAlignApproach,95c0f6af-f6fd-4a0e-b017-25a0f0239249,3,4,cmapss,cnn,transductive,17.79805564880371,368.33642578125,5436519.5,45.4802131652832,38.26915740966797,1.8894346386495262
2162,rul-adapt/benchmark/j2rp5wvg,LatentAlignApproach,567e4331-d87e-4112-86f6-aab4a06022d8,4,1,cmapss,cnn,transductive,23.122087478637695,2626.131103515625,1309.420166015625,23.1450252532959,28.35527801513672,3.9209859310052333
2163,rul-adapt/benchmark/a15tamu8,LatentAlignApproach,06e73b06-c39b-4aef-9d69-a623c73969c8,4,2,cmapss,cnn,transductive,24.688791275024418,2639.20947265625,2578.40966796875,24.36003303527832,25.38601875305176,4.090253668602067
2164,rul-adapt/benchmark/etvf0sd8,LatentAlignApproach,95c0f6af-f6fd-4a0e-b017-25a0f0239249,3,4,cmapss,cnn,transductive,18.122875213623047,382.2038269042969,97468.734375,42.7490348815918,39.49821853637695,1.8752099829660336
2165,rul-adapt/benchmark/4ynecuqt,LatentAlignApproach,c17a1fe3-5eb8-4836-8e08-94f01f0fd41b,4,3,cmapss,cnn,transductive,22.403242111206055,2189.408447265625,1604.450927734375,27.695676803588867,33.993743896484375,3.944648695619483
2166,rul-adapt/benchmark/31d5hfvy,ConsistencyApproach,2e645555-02b5-4325-8414-345e24033767,1,2,cmapss,lstm,transductive,16.244874954223633,931.246337890625,37292.9765625,41.525543212890625,40.61520004272461,2.988939093304919
2167,rul-adapt/benchmark/d90n5niw,LatentAlignApproach,95c0f6af-f6fd-4a0e-b017-25a0f0239249,3,4,cmapss,cnn,transductive,22.792818069458008,965.118896484375,87728.6953125,43.56097412109375,39.71086502075195,1.8840934489224408
2168,rul-adapt/benchmark/jkn0cy3h,ConsistencyApproach,ae5ddb9d-20ce-4139-9c60-8a0cf2807733,2,4,cmapss,lstm,transductive,17.314725875854492,2259.581787109375,10910.431640625,32.63623809814453,31.47234344482422,7.521622854366637
2169,rul-adapt/benchmark/fnzcrp3p,LatentAlignApproach,567e4331-d87e-4112-86f6-aab4a06022d8,4,1,cmapss,cnn,transductive,25.60444068908691,2700.162841796875,833.370849609375,23.05438804626465,28.592388153076172,3.898471786695368
2170,rul-adapt/benchmark/864vthhd,ConsistencyApproach,966ef870-38cb-4d54-8ad5-4f1b372aee4f,2,3,cmapss,lstm,transductive,16.051958084106445,1486.8265380859375,192620.0625,49.539424896240234,43.27948760986328,7.071741533279419
2171,rul-adapt/benchmark/geq9xgf3,LatentAlignApproach,95c0f6af-f6fd-4a0e-b017-25a0f0239249,3,4,cmapss,cnn,transductive,25.38894844055176,1180.8897705078125,79089.2734375,43.483917236328125,39.874210357666016,1.864419408466505
2173,rul-adapt/benchmark/bghovjwk,LatentAlignApproach,bcd1ac04-56e0-460a-a158-79468a5b6870,1,4,cmapss,cnn,transductive,84.66190338134766,343754.25,1283003.125,89.05012512207031,98.10066986083984,1.8348944187164307
2174,rul-adapt/benchmark/trjalsxr,LatentAlignApproach,bcd1ac04-56e0-460a-a158-79468a5b6870,1,4,cmapss,cnn,transductive,84.63627624511719,342980.0625,1279496.0,89.01905822753906,98.06851959228516,1.8413729667663574
2175,rul-adapt/benchmark/4pwuvyzk,ConsistencyApproach,398f2c89-090f-4a2e-9233-d920e69b85dd,3,2,cmapss,lstm,transductive,15.508905410766602,566.1947631835938,309022.21875,46.482627868652344,43.94257736206055,3.6927461961303094
2176,rul-adapt/benchmark/3j2cmt1r,ConsistencyApproach,2e645555-02b5-4325-8414-345e24033767,1,2,cmapss,lstm,transductive,13.796065330505373,376.2255859375,80542.078125,41.63890838623047,43.12813186645508,2.993275512967791
2177,rul-adapt/benchmark/smaha2t4,LatentAlignApproach,06e73b06-c39b-4aef-9d69-a623c73969c8,4,2,cmapss,cnn,transductive,23.443363189697266,1898.675537109375,2123.52783203125,22.909622192382812,25.616613388061523,4.059100008974172
2178,rul-adapt/benchmark/kin0oxps,LatentAlignApproach,c17a1fe3-5eb8-4836-8e08-94f01f0fd41b,4,3,cmapss,cnn,transductive,24.193870544433594,2726.9052734375,8868.830078125,32.56241989135742,33.70684051513672,3.9051171635824535
2179,rul-adapt/benchmark/71p0dre1,LatentAlignApproach,bcd1ac04-56e0-460a-a158-79468a5b6870,1,4,cmapss,cnn,transductive,16.247167587280273,319.83050537109375,136371.4375,44.472625732421875,39.42801284790039,1.8643139251554854
2180,rul-adapt/benchmark/0zppmeav,ConsistencyApproach,2e645555-02b5-4325-8414-345e24033767,1,2,cmapss,lstm,transductive,14.676615715026855,549.159423828125,95650.015625,43.77061080932617,41.3165397644043,3.0612648570019267
2181,rul-adapt/benchmark/o5bsc5oa,LatentAlignApproach,567e4331-d87e-4112-86f6-aab4a06022d8,4,1,cmapss,cnn,transductive,20.70731544494629,1660.235107421875,665.4324951171875,20.708879470825195,25.626907348632812,3.8866835748306428
2182,rul-adapt/benchmark/h2jbqonf,ConsistencyApproach,ae5ddb9d-20ce-4139-9c60-8a0cf2807733,2,4,cmapss,lstm,transductive,18.179014205932617,2509.846435546875,17103.4453125,35.26063919067383,34.72710037231445,7.464494514465332
2183,rul-adapt/benchmark/uorvdn7w,LatentAlignApproach,bcd1ac04-56e0-460a-a158-79468a5b6870,1,4,cmapss,cnn,transductive,15.324814796447754,300.47662353515625,104155.734375,43.891632080078125,38.72587585449219,1.8701486033622665
2184,rul-adapt/benchmark/52rg1vrd,ConsistencyApproach,398f2c89-090f-4a2e-9233-d920e69b85dd,3,2,cmapss,lstm,transductive,12.677682876586914,348.9667663574219,146366.421875,44.85604095458984,43.04627227783203,3.7087087141324395
2185,rul-adapt/benchmark/6mqyhysf,LatentAlignApproach,bcd1ac04-56e0-460a-a158-79468a5b6870,1,4,cmapss,cnn,transductive,23.679861068725582,1708.536376953125,96237.21875,43.75753402709961,40.000038146972656,1.863467534383138
2186,rul-adapt/benchmark/6e4e9rmt,LatentAlignApproach,567e4331-d87e-4112-86f6-aab4a06022d8,4,1,cmapss,cnn,transductive,29.177637100219727,4261.24462890625,1991.059814453125,26.140304565429688,31.42328643798828,3.8971089967867223
2187,rul-adapt/benchmark/86ecchxp,LatentAlignApproach,06e73b06-c39b-4aef-9d69-a623c73969c8,4,2,cmapss,cnn,transductive,21.087779998779297,1812.5479736328125,3127.398193359375,22.725793838500977,24.40572166442871,4.061336582357233
2188,rul-adapt/benchmark/m9c1kr0d,LatentAlignApproach,c17a1fe3-5eb8-4836-8e08-94f01f0fd41b,4,3,cmapss,cnn,transductive,21.721729278564453,1821.05126953125,1489.892822265625,27.04757308959961,35.207027435302734,3.933846606148614
2189,rul-adapt/benchmark/h9qhfc8h,ConsistencyApproach,2e645555-02b5-4325-8414-345e24033767,1,2,cmapss,lstm,transductive,16.36469268798828,621.01708984375,82930.59375,41.72240447998047,41.98114776611328,3.02255412132021
2190,rul-adapt/benchmark/f6dduf6l,DannApproach,581947fa-3315-4792-9469-caf3eba1eff8,1,2,cmapss,cnn,complete,23.83806610107422,2031.4920654296875,65929.109375,43.21031188964844,40.833282470703125,1.6087168057759602
